Country,ReportID,Year,NumAuth,Agency,ReportSeries,Region,CountofRegions,URL,Title,FirstAuthor,AllAuthors,Citation,coll
Canada,Canadian data report of fisheries and aquatic sciences 1157,2004,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2002,"Haigh, N.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L./Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2002/Canadian data report of fisheries and aquatic sciences","v, 161 p."
Canada,Canadian data report of fisheries and aquatic sciences 1155,2004,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2000,"Haigh, N.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L./Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2000/Canadian data report of fisheries and aquatic sciences","v, 307 p."
Canada,Canadian data report of fisheries and aquatic sciences 1158,2004,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2003,"Haigh, N.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L./Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2003/Canadian data report of fisheries and aquatic sciences","v, 107 p."
Canada,Canadian data report of fisheries and aquatic sciences 1154,2004,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 1999,"Haigh, N.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L./Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 1999/Canadian data report of fisheries and aquatic sciences","v, 157 p."
Canada,Canadian data report of hydrography and ocean sciences 165,2004,3,DFO,Canadian data report of hydrography and ocean sciences,,,,Moored current meter and CTD observations from Barrow Strait 2000-2001,"Hamilton, J.","Hamilton, J.; Prinsenberg, S.; Malloch, L.","Hamilton, J.; Prinsenberg, S.; Malloch, L./Moored current meter and CTD observations from Barrow Strait 2000-2001/Canadian data report of hydrography and ocean sciences","v, 59 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2554,2004,5,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Effect of a synthetic drilling fluid (IPAR) on antioxidant enzymes and peroxisome proliferation in the American lobster, Homarus americanus","Hamoutene, D.","Hamoutene, D.; Payne, J.E.; Andrews, C.; Wells, J.: Guiney, J.","Hamoutene, D.; Payne, J.E.; Andrews, C.; Wells, J.: Guiney, J./Effect of a synthetic drilling fluid (IPAR) on antioxidant enzymes and peroxisome proliferation in the American lobster, Homarus americanus/Canadian technical report of fisheries and aquatic sciences","iii, 12 p."
Canada,Canadian technical report of hydrography and ocean sciences 234,2004,2,DFO,Canadian technical report of hydrography and ocean sciences,,,,Sea surface height and current variability on the Newfoundland slope from TOPEX/Poseidon altimetry,"Han, G.","Han, G.; Li, J.","Han, G.; Li, J./Sea surface height and current variability on the Newfoundland slope from TOPEX/Poseidon altimetry/Canadian technical report of hydrography and ocean sciences","viii, 40 p."
Canada,Canadian technical report of hydrography and ocean sciences 237,2004,5,DFO,Canadian technical report of hydrography and ocean sciences,,,,Geo-referenced sea surface topography for the Scotian Shelf from satellite altimetry,"Han, G.","Han, G.; Loder, J.; Petrie, B.; Li, J.: O'Reilly, C.","Han, G.; Loder, J.; Petrie, B.; Li, J.: O'Reilly, C./Geo-referenced sea surface topography for the Scotian Shelf from satellite altimetry/Canadian technical report of hydrography and ocean sciences","vi, 29 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2542,2004,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Environmental Studies for Sustainable Aquaculture (ESSA) : 2004 symposium report,"Hargrave, B.T.","Hargrave, B.T.","Hargrave, B.T./Environmental Studies for Sustainable Aquaculture (ESSA) : 2004 symposium report/Canadian technical report of fisheries and aquatic sciences","vi, 81 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2662,2004,4,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"An investigation into the consumption of wild food organisms, and the possible effects of lights on predation, by caged Atlantic salmon in British Columbia","Hay, D.E.","Hay, D.E.; Bravender, B.A.; Gillis, D.J.; Black, E.A.","Hay, D.E.; Bravender, B.A.; Gillis, D.J.; Black, E.A./An investigation into the consumption of wild food organisms, and the possible effects of lights on predation, by caged Atlantic salmon in British Columbia/Canadian manuscript report of fisheries and aquatic sciences","vi, 35 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2687,2004,5,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Central coast juvenile herring survey, August 2002","Henderson, S.","Henderson, S.; Therriault, T.W.; Haegele, C.W.; Schweigert, J.: Thompson, M.","Henderson, S.; Therriault, T.W.; Haegele, C.W.; Schweigert, J.: Thompson, M./Central coast juvenile herring survey, August 2002/Canadian manuscript report of fisheries and aquatic sciences","vi, 33 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2689,2004,8,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Lake fertilization and enhanced growth of juvenile sockeye salmon at Woss Lake, British Columbia : a food web analysis","Hyatt, K.D.","Hyatt, K.D.; McQueen, D.J.; Rankin, D.P.; Hanslit, B.: Sutey, S.; Carey, E.; Nelson, H.; Svanvik, B.","Hyatt, K.D.; McQueen, D.J.; Rankin, D.P.; Hanslit, B.: Sutey, S.; Carey, E.; Nelson, H.; Svanvik, B./Lake fertilization and enhanced growth of juvenile sockeye salmon at Woss Lake, British Columbia : a food web analysis/Canadian manuscript report of fisheries and aquatic sciences","iv, 169 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2523,2004,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Puntledge River high temperature study : influence of high water temperatures on adult pink salmon mortality, maturation, and gamete viability","Jensen, J.O.T.","Jensen, J.O.T.; McLean, W.E.; Damon, W.; Sweeten, T.","Jensen, J.O.T.; McLean, W.E.; Damon, W.; Sweeten, T./Puntledge River high temperature study : influence of high water temperatures on adult pink salmon mortality, maturation, and gamete viability/Canadian technical report of fisheries and aquatic sciences","xi, 50 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2525,2004,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"A numeric scoring matrix for use in the rapid assessment of extinction vulnerability of marine fish species in the NAFO Regions 4VWX, 5Zc","Johnston, T.L.","Johnston, T.L.; Smedbol, R.K.","Johnston, T.L.; Smedbol, R.K./A numeric scoring matrix for use in the rapid assessment of extinction vulnerability of marine fish species in the NAFO Regions 4VWX, 5Zc/Canadian technical report of fisheries and aquatic sciences","v, 84 p."
Canada,Canadian data report of fisheries and aquatic sciences 1147,2004,2,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Lingcod egg mass and reef fish density SCUBA survey in the Strait of Georgia, February 17-March 3, 2004","King, J.R.","King, J.R.; Haggarty, D.R.","King, J.R.; Haggarty, D.R./Lingcod egg mass and reef fish density SCUBA survey in the Strait of Georgia, February 17-March 3, 2004/Canadian data report of fisheries and aquatic sciences","iv, 13 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2670,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,An examination of recapture rates of lingcod as a potential source of bias in recreational catch per unit effort (CPUE) indices,"King, J.R.","King, J.R.; Haggarty, D.R.","King, J.R.; Haggarty, D.R./An examination of recapture rates of lingcod as a potential source of bias in recreational catch per unit effort (CPUE) indices/Canadian manuscript report of fisheries and aquatic sciences","v, 23 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2557,2004,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Factors influencing the abundance and distribution of lingcod egg masses in the nearshore waters adjacent to the west coast of Vancouver Island during January 17-March 15, 1979","King, J.R.","King, J.R.; McFarlane, G.A.; Beamish, R.J.; Low, C.J.","King, J.R.; McFarlane, G.A.; Beamish, R.J.; Low, C.J./Factors influencing the abundance and distribution of lingcod egg masses in the nearshore waters adjacent to the west coast of Vancouver Island during January 17-March 15, 1979/Canadian technical report of fisheries and aquatic sciences","v, 13 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2518,2004,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Compilation of fish stomachs data from the Scotian Shelf and Bay of Fundy (1958-2002) : CDEENA diet composition and consumption estimation project,"Laurinolli, M.H.","Laurinolli, M.H.; Harris, L.E.; Bundy, A.; Fanning, L.P.","Laurinolli, M.H.; Harris, L.E.; Bundy, A.; Fanning, L.P./Compilation of fish stomachs data from the Scotian Shelf and Bay of Fundy (1958-2002) : CDEENA diet composition and consumption estimation project/Canadian technical report of fisheries and aquatic sciences","vi, 90 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2680,2004,5,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Proceedings of the DFO/PSAT sponsored Marine Riparian Experts Workshop, Tsawwassen, BC, February 17-18, 2004","Lemieux, J.P.","Lemieux, J.P.; Brennan, J.S.; Farrell, M.; Levings, C.D.: Myers, D.","Lemieux, J.P.; Brennan, J.S.; Farrell, M.; Levings, C.D.: Myers, D./Proceedings of the DFO/PSAT sponsored Marine Riparian Experts Workshop, Tsawwassen, BC, February 17-18, 2004/Canadian manuscript report of fisheries and aquatic sciences","ix, 84 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2552,2004,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Incidental catches of harbour porpoises (Phocoena phocoena) in the gillnet fishery of the estuary and Gulf of St. Lawrence in 2000-2002,"Lesage, V.","Lesage, V.; Keays, J.; Turgeon, S.; Hurtubise, S.","Lesage, V.; Keays, J.; Turgeon, S.; Hurtubise, S./Incidental catches of harbour porpoises (Phocoena phocoena) in the gillnet fishery of the estuary and Gulf of St. Lawrence in 2000-2002/Canadian technical report of fisheries and aquatic sciences","iii, 37 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2685,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Survey of northern abalone, Haliotis kamtschatkana, populations in southeast Barkley Sound, British Columbia, October 2002","Lessard, J.","Lessard, J.; Brouwer, D.; Mortimor, J.P.","Lessard, J.; Brouwer, D.; Mortimor, J.P./Survey of northern abalone, Haliotis kamtschatkana, populations in southeast Barkley Sound, British Columbia, October 2002/Canadian manuscript report of fisheries and aquatic sciences","iii, 11 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2639,2004,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,West Coast Vancouver Island sport fishery creel survey statistics 2001 and historical data 1984-2000,"Lewis, D.M.","Lewis, D.M.","Lewis, D.M./West Coast Vancouver Island sport fishery creel survey statistics 2001 and historical data 1984-2000/Canadian manuscript report of fisheries and aquatic sciences","viii, 66 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2526,2004,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Annotated bibliography of habitat associations of juvenile demersal fish in offshore shelf waters from Newfoundland, the Gulf of St. Lawrence, and the Maritimes Region","Linehan, J.","Linehan, J.","Linehan, J./Annotated bibliography of habitat associations of juvenile demersal fish in offshore shelf waters from Newfoundland, the Gulf of St. Lawrence, and the Maritimes Region/Canadian technical report of fisheries and aquatic sciences","iv, 54 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2555,2004,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Cardiac output in fish : measurement techniques and applications,"Linton, E.D.","Linton, E.D.; Scruton, D.A.; McKinley, R.S.","Linton, E.D.; Scruton, D.A.; McKinley, R.S./Cardiac output in fish : measurement techniques and applications/Canadian technical report of fisheries and aquatic sciences","iv, 28 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2567,2004,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"A new longline survey to index inshore rockfish (Sebastes spp.) : summary report on the pilot survey conducted on Statistical areas 12 and 13, August 17-September 6, 2003","Lochead, J.K.","Lochead, J.K.; Yamanaka, K.L.","Lochead, J.K.; Yamanaka, K.L./A new longline survey to index inshore rockfish (Sebastes spp.) : summary report on the pilot survey conducted on Statistical areas 12 and 13, August 17-September 6, 2003/Canadian technical report of fisheries and aquatic sciences","vii, 59 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2566,2004,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,A visual survey of inshore rockfish abundance and habitat in the southern Strait of Georgia using a shallow-water towed video system,"Martin, J.C.","Martin, J.C.; Yamanaka, K.L.","Martin, J.C.; Yamanaka, K.L./A visual survey of inshore rockfish abundance and habitat in the southern Strait of Georgia using a shallow-water towed video system/Canadian technical report of fisheries and aquatic sciences","ix, 52 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2709,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Pulp and paper mill effluents as a source of cytochrome P4501A1 inducers in fish of the Miramichi River, New Brunswick","Melanson, P.L.","Melanson, P.L.; Chiasson, A.G.; Courtenay, S.C.","Melanson, P.L.; Chiasson, A.G.; Courtenay, S.C./Pulp and paper mill effluents as a source of cytochrome P4501A1 inducers in fish of the Miramichi River, New Brunswick/Canadian manuscript report of fisheries and aquatic sciences","xi, 42 p."
