Country,Comment,URL,Year,NumAuth,Agency,ReportSeries,Branch,Title,FirstAuthor,AllAuthors,Citation
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-27.pdf,2012,7,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Hayes, S. J., F. Bue, D. F. Evenson, B. M. Borba, A. C. Wiese, E. J. Newland, and D. J. Bergstrom. ","Hayes, S. J., F. Bue, D. F. Evenson, B. M. Borba, A. C. Wiese, E. J. Newland, and D. J. Bergstrom. 2012. Annual management report Yukon and Northern areas 2007. Alaska Department of Fish and Game, Fishery Management Report No. 12-27, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.3A.2012.04.pdf,2012,2,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Hayes, S. J., and J. L. Estensen. ","Hayes, S. J., and J. L. Estensen. 2012. 2012 Yukon Area Subsistence, Personal Use, and Commercial Salmon Fisheries Outlook and Management Strategies. Alaska Department of Fish and Game, Regional Information Report No. 3A12-04, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-52.pdf,2012,3,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Hartill, T., P. Converse, and K. Phillips. ","Hartill, T., P. Converse, and K. Phillips. 2012. Annual management report for groundfish fisheries in the Kodiak, Chignik, and South Alaska Peninsula Management Areas, 2011. Alaska Department of Fish and Game, Fishery Management Report No.12-52, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-38.pdf,2012,1,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Hartill, T. ","Hartill, T. 2012. Annual management report for the Bering Sea–Aleutian Islands Area state-waters groundfish fisheries and groundfish harvest from parallel seasons in 2011. Alaska Department of Fish and Game, Fishery Management Report No. 12-38, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-40.pdf,2012,1,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Hartill, T. ","Hartill, T. 2012. Fishery management plan for the commercial Tanner crab fishery in the South Peninsula District, 2013. Alaska Department of Fish and Game, Fishery Management Report No. 12-40, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.22.pdf,2012,4,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Habicht, C., W. D. Templin, N. A. DeCovich and J. R. Jasper. ","Habicht, C., W. D. Templin, N. A. DeCovich and J. R. Jasper. 2012. Western Alaska Salmon Stock Identification Program Technical Document 15: Chum salmon reporting group evaluations using simulated fishery mixtures. Alaska Department of Fish and Game, Division of Commercial Fisheries Regional Information Report 5J12-22, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.24.pdf,2012,4,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Habicht, C., W. D. Templin, N. A. DeCovich and J. R. Jasper. ","Habicht, C., W. D. Templin, N. A. DeCovich and J. R. Jasper. 2012. Western Salmon Stock Identification Program Technical Document 17: Chum reporting groups exploratory methods. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-24, Juneau."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.23.pdf,2012,3,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Habicht, C., W. D. Templin and J. R. Jasper. ","Habicht, C., W. D. Templin and J. R. Jasper. 2012. Western Alaska Salmon Stock Identification Program Technical Document 16: Prior sensitivity using the chum salmon baseline. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-23, Juneau."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.16.pdf,2012,5,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Habicht, C., J. R. Jasper, T. H. Dann, N. DeCovich, and W. D. Templin. ","Habicht, C., J. R. Jasper, T. H. Dann, N. DeCovich, and W. D. Templin. 2012. Western Alaska Salmon Stock Identification Program Technical Document 11: Defining reporting groups. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-16, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.26.pdf,2012,3,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Habicht, C., A. R. Munro, and W. D. Templin. ","Habicht, C., A. R. Munro, and W. D. Templin. 2012. Western Alaska Salmon Stock Identification Program Technical Document 26: Reporting measures of central tendency. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-26, Anchorage. "
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.27.pdf,2012,2,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Habicht, C. and T. H. Dann. ","Habicht, C. and T. H. Dann. 2012. Western Alaska Salmon Stock Identification Program Technical Document 27: Sockeye salmon reporting group evaluations using simulated fishery mixtures. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-27, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-24.pdf,2012,3,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Gish, R. K., V. A. Vanek and D. Pengilly. ","Gish, R. K., V. A. Vanek and D. Pengilly. 2012. Results of the 2010 triennial St. Matthew Island blue king crab pot survey and 2010/11 tagging study. Alaska Department of Fish and Game, Fishery Management Report No. 12-24, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.4K.2012.03.pdf,2012,1,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Fuerst, B. A. ","Fuerst, B. A. 2012. Kodiak commercial fisheries salmon management field camp and weir operational plan, 2012. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 4K12-03, Kodiak."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.4K.2012.06.pdf,2012,5,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Foster, M. B., S. E. Thomsen, M. L. Moore, J. Estrada, and D. C. Ruhl. ","Foster, M. B., S. E. Thomsen, M. L. Moore, J. Estrada, and D. C. Ruhl. 2012. Salmon and herring research operational plans for the Kodiak Area, 2012. Alaska Department of Fish and Game, Regional Information Report 4K12-06, Kodiak."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-22.pdf,2012,12,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Fitch, H., M. Schwenzfeier, B. Baechler, T. Hartill, M. Salmon, M. Deiman, E. Evans, E. Henry, L. Wald, J. Shaishnikoff, K. Herring and J. Wilson. ","Fitch, H., M. Schwenzfeier, B. Baechler, T. Hartill, M. Salmon, M. Deiman, E. Evans, E. Henry, L. Wald, J. Shaishnikoff, K. Herring and J. Wilson. 2012. Annual management report for the commercial and subsistence shellfish fisheries of the Aleutian Islands, Bering Sea and the Westward Region’s shellfish observer program, 2010/11. Alaska Department of Fish and Game, Fishery Management Report No. 12-22, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-23.pdf,2012,5,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Estensen, J. L., S. Hayes, S. Buckelew, D. Green and D. J. Bergstrom. ","Estensen, J. L., S. Hayes, S. Buckelew, D. Green and D. J. Bergstrom. 2012. Annual management report for the Yukon and Northern Areas, 2010. Alaska Department of Fish and Game, Fishery Management Report No. 12-23, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.15.pdf,2012,4,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"DeCovich, N., J. R. Jasper, C. Habicht and W. D. Templin. ","DeCovich, N., J. R. Jasper, C. Habicht and W. D. Templin. 2012. Western Alaska Salmon Stock Identification Program Technical Document 8: Chum salmon SNP selection process outline. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-15, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.25.pdf,2012,5,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"DeCovich, N. A., J. R. Jasper, S. M. Turner, C. Habicht, and W. D. Templin. ","DeCovich, N. A., J. R. Jasper, S. M. Turner, C. Habicht, and W. D. Templin. 2012. Western Alaska Salmon Stock Identification Program Technical Document 23: Chum salmon SNP selection results. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-25, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.1J.2012.08.pdf,2012,6,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Davidson, W., T.Thynes, D. Gordon, A. Piston, K. Monagle, and S. Walker. ","Davidson, W., T.Thynes, D. Gordon, A. Piston, K. Monagle, and S. Walker. 2012. 2012 Southeast Alaska purse seine fishery management plan. Alaska Department of Fish and Game, Regional Information Report 1J12-08, Douglas."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-03.pdf,2012,8,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Davidson, W., R. Bachman, D. Gordon, A. Piston, K. Jensen, K. Monagle, T. Thynes and S. Walker. ","Davidson, W., R. Bachman, D. Gordon, A. Piston, K. Jensen, K. Monagle, T. Thynes and S. Walker. 2012. Annual management report of the 2011 Southeast Alaska commercial purse seine and drift gillnet fisheries. Alaska Department of Fish and Game, Fishery Management Report No 12-03, Anchorage. "
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.1J.2012.06.pdf,2012,7,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Davidson, B., R. Bachman, B. Meredith, E. Coonradt, D. Harris, T. Thynes and T. Kowalske. ","Davidson, B., R. Bachman, B. Meredith, E. Coonradt, D. Harris, T. Thynes and T. Kowalske. 2012. 2012 Southeast Alaska drift gillnet Fishery Management Plan. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 1J12-06, Douglas."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.11.pdf,2012,5,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Dann, T. H., J. R. Jasper, H. A. Hoyt, H. Hildebrand, and C. Habicht. ","Dann, T. H., J. R. Jasper, H. A. Hoyt, H. Hildebrand, and C. Habicht. 2012. Western Alaska Salmon Stock Identification Program Technical Document 6: Selection of the 96 SNP marker set for sockeye salmon. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-11, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.17.pdf,2012,3,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Dann, T. H., C. Habicht, and W. D. Templin. ","Dann, T. H., C. Habicht, and W. D. Templin. 2012. Western Alaska Salmon Stock Identification Project Technical Document 12: Tests of Togiak and Goodnews reporting groups for sockeye salmon. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-17, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.10.pdf,2012,3,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Dann, T. H., A. Barclay and C. Habicht. ","Dann, T. H., A. Barclay and C. Habicht. 2012. Western Alaska Salmon Stock Identification Program Technical Document 5: Status of the SNP baseline for sockeye salmon. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 5J12-10, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.3A.2012.06.pdf,2012,1,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Conitz, J. M. ","Conitz, J. M. 2012. A program for improving fisheries management and research in the Arctic-Yukon-Kuskokwim (AYK) Region. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 3A12-06, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-28.pdf,2012,2,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Carroll, K., and K. Green. ","Carroll, K., and K. Green. 2012. Southeast Alaska Northern Southeast Inside sablefish fishery information report, with outlook for the 2011 fishery. Alaska Department of Fish and Game, Fishery Management Report No. 12-28, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.1J.2012.12.pdf,2012,2,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Carroll, K. and J. Stahl. ","Carroll, K. and J. Stahl. 2012. 2011 Southern Southeast Inside Subdistrict sablefish longline survey report. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 1J12-12, Douglas."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-53.pdf,2012,2,ADFG,Fishery Data Series,Commercial Fisheries Reports,,,"Bue, D. G., and C. Brazil. ","Bue, D. G., and C. Brazil. 2012. Characterization of the 2010 salmon run in the Kuskokwim River based on test fishing at Bethel. Alaska Department of Fish and Game, Fishery Data Series No. 12-53, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.1J.2012.03.pdf,2012,10,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Breese, J., K. Clark, E. Coonradt, D. Gordon, D. Harris, T. Kowalske, B. Meredith, K. Monagle, T. Thynes and S. Walker. ","Breese, J., K. Clark, E. Coonradt, D. Gordon, D. Harris, T. Kowalske, B. Meredith, K. Monagle, T. Thynes and S. Walker. 2012. 2012 Southeast Alaska herring spawn-on-kelp pound fishery management plan. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 1J12-03, Douglas."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-06.pdf,2012,5,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Botz, J., G. Hollowell, T. Sheridan, R. Brenner and S. Moffitt. ","Botz, J., G. Hollowell, T. Sheridan, R. Brenner and S. Moffitt. 2012. 2010 Prince William Sound area finfish management report. Alaska Department of Fish and Game, Fishery Management Report No. 12-06, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.1J.2012.14.pdf,2012,6,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Julie Bednarski,David K.Harris,Kevin Monagle,Steven C. Heinl,andM.Scott Kelley. ","Julie Bednarski,David K.Harris,Kevin Monagle,Steven C. Heinl,andM.Scott Kelley. 2012.Northern Chatham Strait Sockeye Salmon: UpdatedStock Status, Fishery Management, and SubsistenceFisheries. Regional Information Report No.1J"
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-36.pdf,2012,2,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Bailey, A. B., and H. C. Carroll. ","Bailey, A. B., and H. C. Carroll. 2012. Activities of the Kuskokwim River salmon management working group, 2011. Alaska Department of Fish and Game, Fishery Management Report No. 12-36, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-18.pdf,2012,2,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Anderson, T. J. and N. W. Nichols. ","Anderson, T. J. and N. W. Nichols. 2012. Chignik Management Area salmon and herring Annual Management Report, 2011. Alaska Department of Fish and Game, Fishery Management Report No. 12-18, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/FMR12-12.pdf,2012,1,ADFG,Fishery Management Report,Commercial Fisheries Reports,,,"Anderson, T. J. ","Anderson, T. J. 2012. Chignik Management Area commercial salmon fishery harvest strategy, 2012. Alaska Department of Fish and Game, Fishery Management Report No. 12-12, Anchorage."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.4K.2012.05.pdf,2012,4,ADFG,Regional Information Report,Commercial Fisheries Reports,,,"Anderson, T. A., C. Russell, A. StSaviour and M. B. Foster. ","Anderson, T. A., C. Russell, A. StSaviour and M. B. Foster. 2012. Salmon operational plans for the Chignik area, 2012. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 4K12-05, Kodiak."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.4K.2012.02.pdf,2012,UFO,ADFG,Regional Information Report,Commercial Fisheries Reports,,,ADF&G. ,"ADF&G. 2012. A program for improving management and research of fisheries in the Westward Region: project blue book - FY2013, facilities/deferred maintenance and operations. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 4K12-02, Kodiak."
USA,,http://www.adfg.alaska.gov/FedAidPDFs/RIR.5J.2012.01.pdf,2012,UFO,ADFG,Regional Information Report,Commercial Fisheries Reports,,,ADF&G. ,"ADF&G. 2012. A program for improving management and research of fisheries in the State of Alaska. Alaska Department of Fish and Game, Regional Information Report 5J12-01, Juneau. "
USA,,http://www.adfg.alaska.gov/techpap/TP 374.pdf,2012,3,ADFG,Subsistence Technical Paper,Subsistence Reports and Publications,,,Robert J. Wolfe; Lisa Hutchinson-Scarbrough; and Monica Riedel. ,"Robert J. Wolfe; Lisa Hutchinson-Scarbrough; and Monica Riedel. 2012. The subsistence harvest of harbor seals and sea lions on Kodiak Island in 2011. ADF&G Division of Subsistence, Techncial Paper No. 374."
